"sampleid","method","test_type","concentration","volume","yield"
2931,"BB","new",8.86,65,575.9
2932,"BB","new",22.8,65,1482
2933,"NBB","new",10.2,65,663
2934,"NBB","new",28,65,1820
2935,"BB","new",35,65,2275
2936,"BB","new",37.6,65,2444
2937,"BB","new",27,65,1755
2938,"BB","new",14.6,65,949
2939,"BB","new",10.3,65,669.5
2940,"BB","new",37,65,2405
2941,"BB","new",49.8,65,3237
2942,"BB","new",76.4,65,4966
2943,"BB","new",22,65,1430
2944,"BB","new",18.4,65,1196
2945,"BB","new",19.1,65,1241.5
2946,"BB","new",68.8,65,4472
2947,"BB","new",3.24,65,210.6
2948,"BB","new",35.2,65,2288
2949,"BB","new",11.5,65,747.5
2950,"BB","new",18.5,65,1202.5
2951,"BB","new",19.4,65,1261
2952,"NBB","new",11.2,65,728
2953,"NBB","new",9.04,65,587.6
2954,"BB","new",3.52,65,228.8
2955,"BB","new",25.2,65,1638
2956,"BB","new",26.8,65,1742
2957,"BB","new",22.4,65,1456
2958,"BB","new",4.94,65,321.1
2959,"NBB","new",5.92,65,384.8
2960,"BB","new",18.6,65,1209
2961,"BB","new",35.8,65,2327
2962,"BB","new",7.78,65,505.7
2963,"BB","new",53.2,65,3458
2964,"BB","new",9.26,65,601.9
2965,"BB","new",2.32,65,150.8
2966,"BB","new",13.3,65,864.5
2967,"NBB","new",2.86,65,185.9
2968,"BB","new",5.98,65,388.7
2969,"BB","new",13.1,65,851.5
2970,"BB","new",5.34,65,347.1
2971,"BB","new",1.63,65,105.95
2972,"BB","new",26,65,1690
2973,"NBB","new",11.4,65,741
2974,"BB","new",27.2,65,1768
2975,"BB","new",18.5,65,1202.5
2976,"BB","new",48.8,65,3172
2977,"BB","new",7.82,65,508.3
2978,"BB","new",7.24,65,470.6
2979,"BB","new",6.58,65,427.7
2980,"BB","new",2.42,65,157.3
2981,"BB","new",23.6,65,1534
2982,"BB","new",0.158,65,10.27
2983,"BB","new",0.196,65,12.74
2984,"BB","new",33.2,65,2158
2985,"BB","new",104,65,6760
2986,"BB","new",2.3,65,149.5
2987,"NBB","new",12.6,65,819
2988,"BB","new",12.7,65,825.5
2989,"BB","new",59.8,65,3887
2990,"BB","new",17.8,65,1157
2991,"BB","new",45,65,2925
2992,"BB","new",22.8,65,1482
2993,"BB","new",46.2,65,3003
2994,"BB","new",11.7,65,760.5
2995,"BB","new",7.42,65,482.3
2996,"BB","new",23.2,65,1508
2997,"BB","new",0.372,65,24.18
2998,"BB","new",16,65,1040
2999,"BB","new",24.6,65,1599
3000,"BB","new",62,65,4030
3001,"BB","new",16.7,65,1085.5
3002,"NBB","new",8.68,65,564.2
3003,"BB","new",28.4,65,1846
3004,"BB","new",41.8,65,2717
3005,"BB","new",1.44,65,93.6
3006,"BB","new",0.748,65,48.62
3007,"BB","new",34,65,2210
3008,"BB","new",17.5,65,1137.5
3009,"BB","new",18,65,1170
3010,"BB","new",9.34,65,607.1
3011,"BB","new",14,60,840
3012,"BB","new",25,60,1500
3013,"NBB","new",2.66,60,159.6
3014,"BB","new",48,60,2880
3015,"BB","new",9.54,60,572.4
3016,"BB","new",41.2,60,2472
3017,"NBB","new",7.52,60,451.2
3018,"BB","new",40.2,60,2412
3019,"BB","new",42.4,60,2544
3020,"NBB","new",2.24,60,134.4
3021,"NBB","new",17.7,60,1062
3022,"BB","new",78,60,4680
3023,"BB","new",10.5,60,630
3024,"BB","new",22.2,60,1332
3025,"BB","new",16.3,60,978
3026,"BB","new",66.2,60,3972
3027,"BB","new",57.6,60,3456
3028,"NBB","new",12.7,60,762
3029,"BB","new",61.8,60,3708
3030,"BB","new",10.8,60,648
3031,"BB","new",19.2,60,1152
3032,"BB","new",8.7,60,522
3033,"BB","new",5.14,60,308.4
3034,"BB","new",15.2,60,912
3035,"BB","new",8.38,60,502.8
3036,"BB","new",36.2,60,2172
3037,"BB","new",13.2,60,792
3038,"BB","new",2.7,60,162
3039,"BB","new",3.24,60,194.4
3040,"BB","new",5.66,60,339.6
3041,"BB","new",11.1,60,666
3042,"NBB","new",4.7,60,282
3043,"NBB","new",5.987,60,359.22
3044,"NBB","new",4.08,60,244.8
3045,"BB","new",5.28,60,316.8
3046,"BB","new",52.4,60,3144
3047,"BB","new",4.6,60,276
3048,"BB","new",12,60,720
3049,"BB","new",8,60,480
3050,"BB","new",2.06,60,123.6
3051,"NBB","new",3.88,60,232.8
3052,"BB","new",41.8,60,2508
3053,"BB","new",48.4,60,2904
3054,"BB","new",36.6,60,2196
3055,"NBB","new",1.64,60,98.4
3056,"BB","new",32.8,60,1968
3057,"BB","new",1.31,60,78.6
3058,"BB","new",11.3,60,678
3059,"BB","new",6.18,60,370.8
3060,"BB","new",10.3,60,618
3061,"BB","new",8.32,60,499.2
3062,"BB","new",6.88,60,412.8
3063,"BB","new",0.942,60,56.52
3064,"BB","new",1.56,60,93.6
3065,"BB","new",1.61,60,96.6
3066,"BB","new",33.6,60,2016
3067,"BB","new",20,60,1200
3068,"BB","new",0.28,60,16.8
3069,"NBB","new",17.8,60,1068
3070,"BB","new",4.66,60,279.6
3071,"BB","new",14.2,60,852
3072,"NBB","new",3.82,60,229.2
3073,"BB","new",9.66,60,579.6
3074,"BB","new",11.2,60,672
3075,"BB","new",2.44,60,146.4
3076,"BB","new",6.16,60,369.6
3077,"BB","new",0.478,60,28.68
3078,"BB","new",22.6,60,1356
3079,"BB","new",3.28,60,196.8
3080,"BB","new",2.48,60,148.8
3081,"BB","new",1.66,60,99.6
3082,"BB","new",0.164,60,9.84
3083,"BB","new",12.4,60,744
3084,"BB","new",0.208,60,12.48
3085,"BB","new",24.2,60,1452
3086,"BB","new",6.52,60,391.2
3087,"BB","new",22,60,1320
3088,"BB","new",7.06,60,423.6
3089,"NBB","new",5.52,60,331.2
3090,"BB","new",17.3,60,1038
3091,"BB","new",3.54,60,212.4
3092,"NBB","new",1.94,60,116.4
3093,"BB","new",9.74,60,584.4
3094,"BB","new",4.9,60,294
3095,"BB","new",34.6,60,2076
3096,"BB","new",9.48,60,568.8
3097,"BB","new",46.2,60,2772
3098,"NBB","new",1.94,60,116.4
3099,"NBB","new",0.404,60,24.24
3100,"BB","new",3,60,180
3101,"BB","new",10.1,60,606
3102,"BB","new",3.54,60,212.4
3103,"BB","new",0.162,60,9.72
3104,"BB","new",23.8,60,1428
3105,"BB","new",3.62,60,217.2
3106,"NBB","new",4.46,60,267.6
3107,"NBB","new",12.4,60,744
3108,"BB","new",3.28,60,196.8
3109,"BB","new",2.4,60,144
3110,"BB","new",51,60,3060
3111,"BB","new",0.374,60,22.44
3112,"BB","new",19.3,60,1158
3113,"BB","new",6.26,60,375.6
3114,"BB","new",56,60,3360
3115,"BB","new",0.654,60,39.24
3116,"BB","new",11,60,660
3117,"BB","new",24,60,1440
3118,"BB","new",17.4,60,1044
3119,"NBB","new",7.58,60,454.8
3120,"NBB","new",15.7,60,942
3121,"NBB","new",10.3,60,618
3122,"NBB","new",5.22,60,313.2
3123,"NBB","new",2.1,60,126
3124,"BB","new",6.84,60,410.4
3125,"BB","new",24.6,60,1476
3126,"BB","new",30.8,60,1848
3127,"BB","new",6.48,60,388.8
3128,"BB","new",0.486,60,29.16
3129,"BB","new",22.6,60,1356
3130,"BB","new",2.96,60,177.6
3131,"BB","new",7.46,60,447.6
3132,"BB","new",1.39,60,83.4
3133,"BB","new",12.1,60,726
3134,"BB","new",12,60,720
3135,"BB","new",11,60,660
3136,"BB","new",17.1,60,1026
3137,"BB","new",29.2,60,1752
3138,"BB","new",46.6,60,2796
3139,"NBB","new",7.42,60,445.2
3140,"NBB","new",8,60,480
3141,"NBB","new",5.2,60,312
3142,"NBB","new",2.82,60,169.2
3143,"NBB","new",3.12,60,187.2
3144,"NBB","new",5.88,60,352.8
3145,"BB","new",11,60,660
3146,"BB","new",32.2,60,1932
3147,"BB","new",5.32,60,319.2
3148,"BB","new",11.7,60,702
3149,"BB","new",6.22,60,373.2
3150,"NBB","new",12.4,60,744
3151,"BB","new",31.6,60,1896
3152,"BB","new",11.6,60,696
3153,"BB","new",22.2,60,1332
3154,"BB","new",55,60,3300
3155,"BB","new",4.58,60,274.8
3156,"BB","new",10.8,60,648
3157,"BB","new",104,60,6240
3158,"BB","new",0.652,60,39.12
3159,"BB","new",12.2,60,732
3160,"BB","new",159,60,9540
3161,"BB","new",46.4,60,2784
3162,"BB","new",38.4,60,2304
3163,"BB","new",28,60,1680
3164,"BB","new",26,60,1560
3165,"BB","new",5.46,60,327.6
3166,"BB","new",3.96,60,237.6
3167,"BB","new",21.2,60,1272
3168,"NBB","new",0.996,60,59.76
3169,"BB","new",12.7,60,762
3170,"BB","new",29,60,1740
3171,"NBB","new",13.9,60,834
3172,"BB","new",10.8,60,648
3173,"NBB","new",6.14,60,368.4
3174,"BB","new",11.3,60,678
3175,"BB","new",6.94,60,416.4
3176,"BB","new",4.54,60,272.4
3177,"BB","new",0.56,60,33.6
3178,"BB","new",8.04,60,482.4
3179,"BB","new",22.2,60,1332
3180,"BB","new",14.8,60,888
3181,"BB","new",9.26,60,555.6
3182,"BB","new",6.4,60,384
3183,"BB","new",27,60,1620
3184,"BB","new",15.5,60,930
3185,"BB","new",41.4,60,2484
3186,"BB","new",30,60,1800
3187,"BB","new",2.5,60,150
3188,"BB","new",21,60,1260
3189,"BB","new",8.78,60,526.8
3190,"BB","new",76,60,4560
3191,"BB","new",46.6,60,2796
3192,"NBB","new",27.2,60,1632
3193,"NBB","new",13.4,60,804
3194,"NBB","new",29.2,60,1752
3195,"BB","new",68.56,60,4113.6
3196,"BB","new",59.8,60,3588
3197,"NBB","new",3.76,60,225.6
3198,"NBB","new",58,60,3480
3199,"BB","new",31.2,60,1872
3200,"BB","new",108,60,6480
3201,"BB","new",100,60,6000
3202,"NBB","new",11.2,60,672
3203,"BB","new",21.8,60,1308
3204,"BB","new",16.6,60,996
3205,"BB","new",8.48,60,508.8
3206,"BB","new",3.14,60,188.4
3207,"NBB","new",18.5,60,1110
3208,"BB","new",22,60,1320
3209,"BB","new",17.9,60,1074
3210,"BB","new",39.6,60,2376
3211,"BB","new",25.4,60,1524
3212,"BB","new",14.1,60,846
3213,"BB","new",11.7,60,702
3214,"BB","new",43,60,2580
3215,"BB","new",37.2,60,2232
3216,"BB","new",17.8,60,1068
3217,"BB","new",26,60,1560
3218,"NBB","new",0.729,60,43.74
3219,"BB","new",0.12,60,7.2
3220,"BB","new",2.66,60,159.6
3221,"BB","new",10.7,60,642
3222,"BB","new",2.06,60,123.6
3223,"BB","new",16.9,60,1014
3224,"BB","new",13.4,60,804
3225,"BB","new",26.4,60,1584
3226,"BB","new",18.6,60,1116
3227,"BB","new",14.3,60,858
3228,"BB","new",16.2,60,972
3229,"BB","new",1.41,60,84.6
3230,"BB","new",33.4,60,2004
3231,"BB","new",23,60,1380
3232,"BB","new",9.78,60,586.8
3233,"BB","new",6.44,60,386.4
3234,"BB","new",12.1,60,726
3235,"BB","new",24.2,60,1452
3236,"BB","new",30.4,60,1824
3237,"BB","new",0.596,60,35.76
3238,"BB","new",2.48,60,148.8
3239,"BB","new",3.62,60,217.2
3240,"BB","new",13.1,60,786
3241,"BB","new",11,60,660
3242,"BB","new",2.58,60,154.8
3243,"BB","new",4.12,60,247.2
3244,"BB","new",53.4,60,3204
3245,"BB","new",5.24,60,314.4
3246,"BB","new",7,60,420
3247,"BB","new",31.2,60,1872
3248,"BB","new",46.4,60,2784
3249,"BB","new",0.5,60,30
3250,"NBB","new",10.4,60,624
3251,"BB","new",66.4,60,3984
3252,"NBB","new",5.6,60,336
3253,"BB","new",18.2,60,1092
3254,"BB","new",11.2,60,672
3255,"NBB","new",22.8,60,1368
3256,"BB","new",1.1,60,66
3257,"BB","new",2.9,60,174
3258,"BB","new",3.14,60,188.4
3259,"BB","new",17.3,60,1038
3260,"BB","new",27.4,60,1644
3261,"BB","new",11.7,60,702
3262,"BB","new",10.9,60,654
3263,"BB","new",61,60,3660
3264,"BB","new",0.62,60,37.2
3265,"BB","new",5.6,60,336
3266,"BB","new",25.6,60,1536
3267,"BB","new",11.9,60,714
3268,"BB","new",33.4,60,2004
3269,"BB","new",1.44,60,86.4
3270,"BB","new",6.98,60,418.8
3271,"BB","new",3.96,60,237.6
3272,"BB","new",0.588,60,35.28
3273,"BB","new",8.74,60,524.4
3274,"BB","new",1.87,60,112.2
3275,"BB","new",4.72,60,283.2
3276,"BB","new",10.2,60,612
3277,"BB","new",17.9,60,1074
3278,"BB","new",0.422,60,25.32
3279,"BB","new",0.732,60,43.92
3280,"BB","new",7.4,60,444
3281,"BB","new",7.84,60,470.4
3282,"BB","new",1.15,60,69
3283,"BB","new",4.68,60,280.8
3284,"BB","new",3.22,60,193.2
3285,"BB","new",58.6,60,3516
3286,"BB","new",31.2,60,1872
3287,"BB","new",52.6,60,3156
3288,"BB","new",19.6,60,1176
3289,"BB","new",16.4,60,984
3290,"BB","new",7.28,60,436.8
3291,"BB","new",17.7,60,1062
3292,"BB","new",7.02,60,421.2
3293,"BB","new",7.84,60,470.4
3294,"BB","new",15.1,60,906
3295,"BB","new",62.6,60,3756
3296,"BB","new",18.4,60,1104
3297,"BB","new",29,60,1740
3298,"BB","new",0.832,60,49.92
3299,"BB","new",1.66,60,99.6
3300,"BB","new",2,60,120
3301,"BB","new",34,60,2040
3302,"BB","new",11.3,60,678
3303,"BB","new",19.9,60,1194
3304,"BB","new",30.6,60,1836
3305,"NBB","new",7.5,60,450
3306,"BB","new",7.36,60,441.6
3307,"NBB","new",3.22,60,193.2
3308,"BB","new",7.88,60,472.8
3309,"BB","new",8.66,60,519.6
3310,"BB","new",20.8,60,1248
3311,"NBB","new",14.4,60,864
3312,"BB","new",4.76,60,285.6
3313,"BB","new",9.88,60,592.8
3314,"BB","new",13.4,60,804
3315,"BB","new",15.2,60,912
3316,"NBB","new",1.31,60,78.6
3317,"BB","new",9.36,60,561.6
3318,"BB","new",13,60,780
3319,"BB","new",10.6,60,636
3320,"BB","new",2.3,60,138
3321,"BB","new",20.8,60,1248
3322,"BB","new",0.1,60,6
3323,"BB","new",40.2,60,2412
3324,"NBB","new",8.02,60,481.2
3325,"BB","new",5.54,60,332.4
3326,"BB","new",1.48,60,88.8
3327,"BB","new",17.9,60,1074
3328,"BB","new",0.128,60,7.68
3329,"BB","new",1.55,60,93
3330,"NBB","new",3.2,60,192
3331,"BB","new",25,60,1500
3332,"NBB","new",5.44,60,326.4
3333,"BB","new",2.46,60,147.6
3334,"BB","new",60.6,60,3636
3335,"NBB","new",3.44,60,206.4
3336,"BB","new",4.42,60,265.2
3337,"BB","new",56.6,60,3396
3338,"BB","new",8.38,60,502.8
3339,"NBB","new",7.18,60,430.8
3340,"BB","new",16.7,60,1002
3341,"BB","new",3.48,60,208.8
3342,"BB","new",2.16,60,129.6
3343,"BB","new",11.7,60,702
3344,"BB","new",18.1,60,1086
3345,"BB","new",38.8,60,2328
3346,"BB","new",19.3,60,1158
3347,"BB","new",13.9,60,834
3348,"BB","new",2.94,60,176.4
3349,"BB","new",6.94,60,416.4
3350,"BB","new",8.56,60,513.6
3351,"BB","new",15.1,60,906
3352,"BB","new",3.5,60,210
3353,"BB","new",6.2,60,372
3354,"BB","new",14.1,60,846
3355,"BB","new",1.38,60,82.8
3356,"BB","new",36,60,2160
3357,"BB","new",14.8,60,888
3358,"BB","new",4.64,60,278.4
3359,"BB","new",0.224,60,13.44
3360,"BB","new",13.8,60,828
3361,"BB","new",34.2,60,2052
3362,"BB","new",27,60,1620
3363,"NBB","new",18.9,60,1134
3364,"BB","new",8.84,60,530.4
3365,"BB","new",5.92,60,355.2
3366,"BB","new",14.8,60,888
3367,"BB","new",20,60,1200
3368,"BB","new",15.1,60,906
3369,"BB","new",2.92,60,175.2
3370,"BB","new",17.8,60,1068
3371,"BB","new",21.6,60,1296
3372,"BB","new",18,60,1080
3373,"BB","new",27.2,60,1632
3374,"BB","new",3.44,55,189.2
3375,"BB","new",29.4,60,1764
3376,"NBB","new",5.78,60,346.8
3377,"BB","new",16.3,60,978
3378,"BB","new",12.4,60,744
3379,"NBB","new",3.18,60,190.8
3380,"BB","new",16.5,60,990
3381,"NBB","new",1.82,60,109.2
3382,"BB","new",10.3,60,618
3383,"NBB","new",3.02,60,181.2
3384,"NBB","new",0.25,60,15
3385,"BB","new",3.7,60,222
3386,"BB","new",2.9,60,174
3387,"BB","new",49.6,60,2976
3388,"BB","new",4.62,60,277.2
3389,"BB","new",48,60,2880
3390,"BB","new",80,60,4800
3391,"BB","new",12.7,60,762
3392,"NBB","new",13,60,780
3393,"BB","new",19.2,60,1152
3394,"BB","new",64.8,60,3888
3395,"BB","new",4.1,60,246
3396,"BB","new",28.8,60,1728
3397,"BB","new",15.4,60,924
3398,"NBB","new",2.2,60,132
3399,"BB","new",0.14,60,8.4
3400,"BB","new",0.594,60,35.64
3401,"BB","new",40.6,60,2436
3402,"BB","new",27.4,60,1644
3403,"BB","new",4.24,60,254.4
3404,"BB","new",27.6,60,1656
3405,"BB","new",2.04,60,122.4
3406,"BB","new",27.2,60,1632
3407,"BB","new",11.8,60,708
3408,"BB","new",2.64,60,158.4
3409,"BB","new",3.26,60,195.6
3410,"BB","new",9.94,60,596.4
3411,"BB","new",1.41,60,84.6
3412,"BB","new",1.36,60,81.6
3413,"BB","new",20.2,60,1212
3414,"BB","new",42.8,60,2568
3415,"BB","new",19.9,60,1194
3416,"BB","new",5.08,60,304.8
3417,"BB","new",70.6,60,4236
3418,"BB","new",0.714,60,42.84
3419,"NBB","new",0.448,60,26.88
3420,"BB","new",9.18,60,550.8
3421,"NBB","new",7.76,60,465.6
3422,"BB","new",0.69,60,41.4
3423,"BB","new",3.18,60,190.8
3424,"BB","new",1.4,60,84
3425,"BB","new",23.6,60,1416
3426,"BB","new",2.3,60,138
3427,"BB","new",21.6,55,1188
3428,"BB","new",5.56,55,305.8
3429,"BB","new",3.28,60,196.8
3430,"BB","new",0.588,60,35.28
3431,"BB","new",0.564,60,33.84
3432,"BB","new",20.8,60,1248
3433,"BB","new",7.64,60,458.4
3434,"BB","new",98,60,5880
3435,"BB","new",16.1,60,966
3436,"BB","new",43.2,60,2592
3437,"BB","new",8.54,60,512.4
3438,"BB","new",0.5,60,30
3439,"BB","new",45.2,60,2712
3440,"BB","new",19.7,60,1182
3441,"NBB","new",2.74,60,164.4
3442,"BB","new",1.17,60,70.2
3443,"BB","new",33,60,1980
3444,"BB","new",13.3,60,798
3445,"BB","new",31,60,1860
3446,"BB","new",62.2,60,3732
3447,"BB","new",33.8,60,2028
3448,"BB","new",10.7,60,642
3449,"BB","new",14.7,60,882
3450,"BB","new",42.6,60,2556
3451,"BB","new",10.2,60,612
3452,"BB","new",0.656,60,39.36
3453,"BB","new",0.728,60,43.68
3454,"BB","new",18.5,60,1110
3455,"BB","new",34.8,60,2088
3456,"NBB","new",5.88,60,352.8
3457,"NBB","new",25,60,1500
3458,"BB","new",0.986,60,59.16
3459,"BB","new",71.2,60,4272
3460,"BB","new",1.05,60,63
3461,"BB","new",0.846,60,50.76
3462,"BB","new",1.36,60,81.6
3463,"BB","new",0.25,60,15
3464,"BB","new",1.15,60,69
3465,"BB","new",0.825,60,49.5
3466,"BB","new",2.48,60,148.8
3467,"NBB","new",1.39,60,83.4
3468,"NBB","new",0.3,60,18
3469,"NBB","new",4.88,60,292.8
3470,"NBB","new",5.6,60,336
3471,"BB","new",2.62,60,157.2
3472,"NBB","new",13.2,60,792
3473,"NBB","new",9.84,60,590.4
3474,"BB","new",16.2,60,972
3475,"NBB","new",21.8,60,1308
3476,"NBB","new",5.78,60,346.8
3477,"NBB","new",17.1,60,1026
3478,"BB","new",22,60,1320
3479,"NBB","new",6.28,60,376.8
3480,"BB","new",11.2,60,672
3481,"BB","new",19.6,60,1176
3482,"BB","new",43.4,60,2604
3483,"BB","new",22.6,60,1356
3484,"BB","new",6.54,60,392.4
3485,"BB","new",26.4,60,1584
3486,"BB","new",13.2,60,792
3487,"BB","new",4.76,60,285.6
3488,"NBB","new",3.94,60,236.4
3489,"BB","new",15.4,60,924
3490,"BB","new",12.2,60,732
3491,"BB","new",12.2,60,732
3492,"BB","new",3.36,60,201.6
3493,"BB","new",8.62,60,517.2
3494,"BB","new",1.25,60,75
3495,"BB","new",13.8,60,828
3496,"BB","new",27.6,60,1656
3497,"BB","new",2.52,60,151.2
3498,"BB","new",6.4,60,384
3499,"BB","new",1.97,60,118.2
3500,"BB","new",45.4,60,2724
3501,"NBB","new",7.12,60,427.2
3502,"BB","new",42.8,60,2568
3503,"NBB","new",28.6,60,1716
3504,"BB","new",5.22,60,313.2
3505,"BB","new",0.02,60,1.2
3506,"BB","new",3.18,60,190.8
3507,"BB","new",3.74,60,224.4
3508,"BB","new",21.6,60,1296
3509,"BB","new",7.08,60,424.8
3510,"BB","new",20.6,60,1236
3511,"BB","new",34.8,60,2088
3512,"BB","new",2.2,60,132
3513,"BB","new",5.64,60,338.4
3514,"BB","new",7.18,60,430.8
3515,"BB","new",0.354,60,21.24
3516,"BB","new",1.6,60,96
3517,"BB","new",7.5,60,450
3518,"BB","new",9.26,60,555.6
3519,"BB","new",0.26,60,15.6
3520,"BB","new",43,60,2580
3521,"BB","new",38.4,60,2304
3522,"BB","new",22.8,60,1368
3523,"BB","new",3.52,60,211.2
3524,"BB","new",14.9,60,894
3525,"BB","new",10.8,60,648
3526,"BB","new",6.84,60,410.4
3527,"BB","new",37.4,60,2244
3528,"BB","new",10.1,60,606
3529,"BB","new",63.8,60,3828
3530,"BB","new",18.1,60,1086
3531,"BB","new",26.8,60,1608
3532,"BB","new",44,60,2640
3533,"NBB","new",0.472,60,28.32
3534,"NBB","new",5.22,60,313.2
3535,"NBB","new",3.18,60,190.8
3536,"NBB","new",1.79,60,107.4
3537,"BB","new",21,60,1260
3538,"NBB","new",4.04,60,242.4
3539,"BB","new",1.71,60,102.6
3540,"NBB","new",8.6,60,516
3541,"NBB","new",2.78,60,166.8
3542,"BB","new",10.9,60,654
3543,"NBB","new",2.56,60,153.6
3544,"BB","new",13.4,60,804
3545,"NBB","new",17.2,60,1032
3546,"NBB","new",1.51,60,90.6
3547,"BB","new",2.48,60,148.8
3548,"NBB","new",9.5,60,570
3549,"BB","new",0.436,60,26.16
3550,"BB","new",4,60,240
3551,"BB","new",0.258,60,15.48
3552,"BB","new",2.66,60,159.6
3553,"NBB","new",8.94,60,536.4
3554,"BB","new",3.3,50,165
3555,"BB","new",23.6,60,1416
3556,"NBB","new",35.4,60,2124
3557,"BB","new",9.64,60,578.4
3558,"BB","new",0.596,60,35.76
3559,"BB","new",0.146,60,8.76
3560,"BB","new",4.56,60,273.6
3561,"BB","new",1.47,60,88.2
3562,"BB","new",5.38,60,322.8
3563,"BB","new",4.12,60,247.2
3564,"BB","new",43.8,60,2628
3565,"BB","new",1.18,60,70.8
3566,"BB","new",8.62,60,517.2
3567,"NBB","new",21,60,1260
3568,"BB","new",0.214,60,12.84
3569,"BB","new",17.4,50,870
3570,"BB","new",8.92,60,535.2
3571,"BB","new",1.98,60,118.8
3572,"BB","new",2.9,60,174
3573,"BB","new",8.42,60,505.2
3574,"NBB","new",12.3,60,738
3575,"BB","new",5.98,60,358.8
3576,"BB","new",26.2,60,1572
3577,"BB","new",34.2,60,2052
3578,"BB","new",5.82,60,349.2
3579,"BB","new",4.8,60,288
3580,"BB","new",7.56,60,453.6
3581,"BB","new",11.7,60,702
3582,"BB","new",7.78,60,466.8
3583,"BB","new",1.11,60,66.6
3584,"BB","new",16.5,60,990
3585,"BB","new",8.76,60,525.6
3586,"BB","new",1.57,60,94.2
3587,"BB","new",8.1,60,486
3588,"BB","new",13.6,60,816
3589,"BB","new",20.6,60,1236
3590,"NBB","new",10.9,60,654
3591,"BB","new",44.4,60,2664
3592,"BB","new",10.8,60,648
3593,"BB","new",14.1,60,846
3594,"BB","new",4.34,60,260.4
3595,"BB","new",18.5,60,1110
3596,"BB","new",0.884,60,53.04
3597,"BB","new",10.5,60,630
3598,"BB","new",5.36,60,321.6
3599,"BB","new",3.8,60,228
3600,"BB","new",26.2,60,1572
3601,"BB","new",17.7,60,1062
3602,"BB","new",17.5,60,1050
3603,"BB","new",5.86,50,293
3604,"BB","new",9.52,60,571.2
3605,"NBB","new",0.434,60,26.04
3606,"BB","new",66.8,60,4008
3607,"BB","new",42.6,60,2556
3608,"NBB","new",1.42,60,85.2
3609,"BB","new",36,60,2160
3610,"BB","new",87.8,60,5268
3611,"BB","new",0.116,60,6.96
3612,"NBB","new",29,60,1740
3613,"BB","new",12.5,60,750
3614,"BB","new",17.1,60,1026
3615,"BB","new",25,60,1500
3616,"NBB","new",2.7,60,162
3617,"BB","new",9.98,60,598.8
3618,"BB","new",1.3,60,78
3619,"BB","new",9.48,60,568.8
3620,"BB","new",1.24,60,74.4
3621,"BB","new",1.94,60,116.4
3622,"BB","new",35.4,60,2124
3623,"BB","new",16.6,60,996
3624,"NBB","new",7.189,60,431.34
3625,"BB","new",3.62,60,217.2
3626,"BB","new",45.4,60,2724
3627,"BB","new",13.5,60,810
3628,"BB","new",60.4,60,3624
3629,"NBB","new",6.52,60,391.2
3630,"BB","new",4.5,60,270
3631,"BB","new",7.52,60,451.2
3632,"BB","new",12,60,720
3633,"BB","new",0.382,60,22.92
3634,"NBB","new",10.64,60,638.4
3635,"BB","new",6.88,60,412.8
3636,"BB","new",29.2,60,1752
3637,"BB","new",8.22,60,493.2
3638,"NBB","new",21.8,60,1308
3639,"BB","new",23.8,60,1428
3640,"NBB","new",5.6,60,336
3641,"BB","new",0.236,60,14.16
3642,"BB","new",39.6,60,2376
3643,"BB","new",1.54,60,92.4
3644,"BB","new",12.4,60,744
3645,"BB","new",4.52,60,271.2
3646,"BB","new",89.6,60,5376
3647,"NBB","new",2.76,60,165.6
3648,"BB","new",4.5,60,270
3649,"BB","new",36.2,60,2172
3650,"BB","new",14,50,700
3651,"BB","new",24.6,60,1476
3652,"BB","new",4.46,60,267.6
3653,"BB","new",48,60,2880
3654,"NBB","new",30,60,1800
3655,"BB","new",28.4,60,1704
3656,"BB","new",5.56,60,333.6
3657,"BB","new",13.9,60,834
3658,"BB","new",19.37,60,1162.2
3659,"BB","new",17,60,1020
3660,"NBB","new",0.274,60,16.44
3661,"BB","new",17.5,60,1050
3662,"BB","new",22.8,60,1368
3663,"BB","new",13.8,60,828
3664,"BB","new",1.79,60,107.4
3665,"BB","new",67.2,60,4032
3666,"BB","new",25.2,60,1512
3667,"BB","new",36,60,2160
3668,"BB","new",24.6,60,1476
3669,"BB","new",38.8,60,2328
3670,"BB","new",20.2,60,1212
3671,"BB","new",35.2,60,2112
3672,"BB","new",1.51,60,90.6
3673,"BB","new",19.1,60,1146
3674,"BB","new",29.087,60,1745.22
3675,"BB","new",72.2,60,4332
3676,"BB","new",38,60,2280
3677,"BB","new",3.712,60,222.72
3678,"BB","new",74.4,60,4464
3679,"BB","new",10.1,60,606
3680,"BB","new",8.24,60,494.4
3681,"BB","new",20.2,60,1212
3682,"BB","new",1.32,60,79.2
3683,"BB","new",21.4,60,1284
3684,"BB","new",27,60,1620
3685,"BB","new",18.2,60,1092
3686,"BB","new",32.2,60,1932
3687,"BB","new",7.28,60,436.8
3688,"BB","new",62.4,60,3744
3689,"BB","new",42.6,60,2556
3690,"BB","new",11.3,60,678
3691,"BB","new",19,60,1140
3692,"BB","new",22.6,60,1356
3693,"BB","new",0.156,60,9.36
3694,"BB","new",9.74,60,584.4
3695,"BB","new",15,60,900
3696,"BB","new",8.6,60,516
3697,"NBB","new",0.638,60,38.28
3698,"BB","new",42.4,60,2544
3699,"NBB","new",5.08,60,304.8
3700,"BB","new",69.8,60,4188
3701,"NBB","new",29.6,60,1776
